law,n,prev,sd_eta,b0,reps,seed,m_eta,folds,n_eff_mean,n_eff_median,n_eff_sd,n_eff_min,n_eff_max,S,one_class_share,same_penalty_CD,same_penalty_CDind,ml_nonconvergence_share,LL_A,LLse_A,BR_A,BRse_A,sdb_A,fix_share_A,LL_B,LLse_B,BR_B,BRse_B,sdb_B,fix_share_B,LL_C,LLse_C,BR_C,BRse_C,sdb_C,fix_share_C,LL_D,LLse_D,BR_D,BRse_D,sdb_D,fix_share_D,LL_Dind,LLse_Dind,BR_Dind,BRse_Dind,sdb_Dind,fix_share_Dind,LL_E,LLse_E,BR_E,BRse_E,sdb_E,fix_share_E,rep_beats_A_B,rep_beats_A_C,rep_beats_A_D,rep_beats_A_E,LL_D_minus_C,LL_D_minus_C_se,LL_Dind_minus_C,LL_Dind_minus_C_se,LL_oracle
normal,50,0.05,2.0,1.0,500,"[20260825, 56]",-4.573423830829173,3,4.4950217898005755,4.230921586586629,2.005210766193676,0.5666568877946276,10.164479240482121,0.0,0.082,1.0,0.95,0.242,0.17978657295092038,0.006857856228703114,0.03721937432693904,0.00022834256547771457,0.0,1.0,0.26901299094172454,0.00881680716390261,0.04139053108023247,0.00035322167670845893,6.4469916667622735,0.0,0.18430251387165908,0.006944593332617997,0.03749523257591596,0.00023970079618001794,0.5336487261614931,0.948,0.18430251387165908,0.006944593332617997,0.03749523257591596,0.00023970079618001794,0.5336487261614931,0.948,0.18469631704993883,0.006949816988073308,0.037538905052385316,0.00024302921869829707,0.5377615506832398,0.94,0.18499761083570648,0.0068899438305824465,0.037910603897991224,0.00026027065132669874,0.29009670408308896,0.81,0.154,0.004,0.004,0.01,0.0,0.0,0.0003938031782797803,0.0011955369479054218,0.17978657295092038
normal,50,0.05,2.0,1.25,500,"[20260825, 57]",-4.212240843450699,3,5.690477278410089,5.672670610957289,2.1684781668704383,1.2054989528373565,11.517236998641586,0.3556548299006306,0.094,1.0,0.934,0.3,0.1695156560095545,0.007527201865612009,0.03323347167599567,0.0002697395671053439,0.0,1.0,0.2582233221464482,0.008920386547106106,0.0368038450195731,0.00036048115773191965,7.8672139900298514,0.0,0.17603798474747281,0.007597339072833827,0.03368279947943392,0.0002933930985423657,0.7993080177412337,0.918,0.17603798474747281,0.007597339072833827,0.03368279947943392,0.0002933930985423657,0.7993080177412337,0.918,0.17785732111063776,0.0076138179863193805,0.033804734016693684,0.0002958372685245063,0.9134538164113617,0.912,0.1715350766655187,0.00751373645761796,0.03357064187526562,0.00027479304382492655,0.33980598563557496,0.862,0.288,0.014,0.014,0.038,0.0,0.0,0.0018193363631649456,0.0012303902869287263,0.1695156560095545
normal,50,0.05,2.0,1.5,500,"[20260825, 58]",-3.996928064001466,3,6.4239249647394265,6.555273594557385,2.175035540318657,1.5958637901855295,11.913913361101407,1.6059812411848566,0.096,1.0,0.906,0.366,0.1594496377056935,0.0077598346380552815,0.030281654451610063,0.0003123523989885337,0.0,1.0,0.26217698777762,0.009182354527418658,0.033736417426366315,0.0004227406626329145,8.371571256610933,0.0,0.16671635857737288,0.007866541119150985,0.03065019868935205,0.00032541032319456415,1.1247827389044287,0.898,0.16671635857737288,0.007866541119150985,0.03065019868935205,0.00032541032319456415,1.1247827389044287,0.898,0.16582017963761575,0.007839587134146725,0.030629589508573963,0.00032386060681972184,1.001989606927657,0.886,0.16341039494223647,0.007818490413917774,0.030745631368238574,0.0003449656603435043,0.49298123954897677,0.842,0.396,0.026,0.026,0.09,0.0,0.0,-0.0008961789397571203,0.0018944301402454636,0.1594496377056935
normal,50,0.05,2.0,2.0,500,"[20260825, 59]",-3.7595591506239066,3,7.273674524413595,7.284680054335569,2.164567464184998,2.026806762953021,12.984448787895706,7.273674524413595,0.066,1.0,0.836,0.466,0.12988318049179776,0.0066821240794585225,0.025964126801181656,0.0003137994932127303,0.0,1.0,0.22741179729492297,0.008021143504799258,0.028253000815257945,0.0004254703366809207,9.460776778704112,0.0,0.13479181457844144,0.006769314581314897,0.026175427363108943,0.00033445134145219723,1.2856154731504295,0.796,0.13479181457844144,0.006769314581314897,0.026175427363108943,0.00033445134145219723,1.2856154731504295,0.796,0.13289114518862347,0.006727056640937765,0.025977468193171652,0.00032396081849799755,1.2083779513763189,0.824,0.1301941745772788,0.00672224961030768,0.026099811340109566,0.00033548965629958376,0.6585026068934995,0.78,0.414,0.112,0.112,0.168,0.0,0.0,-0.0019006693898179915,0.0011134076965999733,0.12988318049179776
normal,50,0.2,0.5,0.7,500,"[20260825, 60]",-2.209673061709373,3,1.354066896627892,1.2973471214872259,0.3463992803927879,0.5787594599577393,2.729191254675507,0.12186602069651031,0.0,1.0,0.958,0.012,0.5022724721441959,0.0007020854234943435,0.16060695227271674,0.0002363120122056638,0.0,1.0,0.5147419345463146,0.0012634879968645909,0.16374998526160278,0.0003220487611368865,0.7668845736164421,0.0,0.5028274537950845,0.0007269963485377656,0.16077194089728306,0.00024341192807341648,0.1878903849558781,0.96,0.5028274537950845,0.0007269963485377656,0.16077194089728306,0.00024341192807341648,0.1878903849558781,0.96,0.5025459288017262,0.0007070743139491297,0.16069804649128264,0.00023877737272066384,0.15470738262928665,0.972,0.5065035079145673,0.0009549048304481133,0.16171888019650965,0.0002729176328742137,0.4978840283178742,0.584,0.328,0.012,0.012,0.148,0.0,0.0,-0.00028152499335832047,0.00018563666879444475,0.5022724721441959
normal,50,0.2,0.5,1.0,500,"[20260825, 61]",-1.5938999129583271,3,2.345561972611784,2.2397661404560516,0.615908320814317,0.9211276539778077,4.712443003128326,0.0,0.0,1.0,0.972,0.002,0.48838713521530164,0.0008118037169039852,0.1558387935756683,0.00024578991279096066,0.0,1.0,0.5035852299999074,0.001469370533577034,0.1597161750366241,0.0003582735504273707,0.7804165133955999,0.0,0.4889138724888983,0.0008496157395393097,0.15598361764376892,0.00025670847449412614,0.13788601197685363,0.974,0.4889138724888983,0.0008496157395393097,0.15598361764376892,0.00025670847449412614,0.13788601197685363,0.974,0.48858628600594173,0.0008229261275305498,0.15591001134703106,0.0002515388705186993,0.07793798378192601,0.992,0.4936172503975184,0.0010906055226003871,0.1572604584257628,0.0003084368586802126,0.4548994787915788,0.644,0.066,0.002,0.002,0.01,0.0,0.0,-0.00032758648295661176,0.00020705105853315728,0.48838713521530164
normal,50,0.2,0.5,1.25,500,"[20260825, 62]",-1.3151834292549882,3,2.933139498702765,2.826922594167068,0.7078026689341992,1.2980001241817007,5.779017815751778,0.18332121866892281,0.0,1.0,0.948,0.002,0.4770880439724069,0.0008143213953965583,0.15197284325606256,0.00022935161041042707,0.0,1.0,0.4931680770346826,0.0017235618432441735,0.15532725460123223,0.00033242841731646996,0.8393670078417862,0.0,0.4777682970876191,0.0008531337970539017,0.1521796322462695,0.0002445793850296549,0.1747478075796851,0.97,0.4777682970876191,0.0008531337970539017,0.1521796322462695,0.0002445793850296549,0.1747478075796851,0.97,0.47766777945941635,0.0009252665936500948,0.1520449028099166,0.00022998922060731418,0.21992566018344673,0.968,0.48348765930461673,0.0012792528215357407,0.15332869876373528,0.00028470858503378113,0.5758193913193733,0.62,0.266,0.004,0.004,0.09,0.0,0.0,-0.00010051762820273424,0.0003823016067466394,0.4770880439724069
normal,50,0.2,0.5,1.5,500,"[20260825, 63]",-1.1350484931431324,3,3.3114789799632516,3.2490718132908816,0.7485983701952301,1.4819650807733182,6.342691037631176,0.8278697449908129,0.0,1.0,0.934,0.0,0.46549709990898325,0.0007677564828249177,0.14800068195432287,0.0002342141184740358,0.0,1.0,0.4750055972531802,0.0013333834457259861,0.1495310162392579,0.0002969739100903891,0.8085296602774955,0.0,0.46600193263715595,0.0007966842928091968,0.1480691006135053,0.00023745409474785077,0.24381739980625175,0.96,0.46600193263715595,0.0007966842928091968,0.1480691006135053,0.00023745409474785077,0.24381739980625175,0.96,0.4657261923603004,0.0007732571848416782,0.14802215648227018,0.0002336919711335077,0.2178194417531977,0.948,0.46854055401722167,0.001018111102806039,0.14835291024239375,0.00025781636522445746,0.5890626023911455,0.548,0.456,0.014,0.014,0.266,0.0,0.0,-0.00027574027685560687,0.00021090410725510832,0.46549709990898325
normal,50,0.2,0.5,2.0,500,"[20260825, 64]",-0.9200381244090019,3,3.792988186808111,3.689933901660899,0.8721231181302773,1.743360734964868,6.808235885437937,3.792988186808111,0.0,1.0,0.858,0.0,0.44648214037639156,0.0008495457800151989,0.14116351892871803,0.00025717119561057515,0.0,1.0,0.4452172543400708,0.0018675311749523753,0.13803565026777137,0.000367879174672737,0.9859346028752011,0.0,0.44509633819372346,0.0008831545550037423,0.14068396388874357,0.0002708059910324241,0.3441174082273646,0.892,0.44509633819372346,0.0008831545550037423,0.14068396388874357,0.0002708059910324241,0.3441174082273646,0.892,0.4450339864136042,0.0009056662526591283,0.14061995617501646,0.00027299535626869304,0.45544159413074126,0.874,0.4425595928266323,0.0014080660813621014,0.13849383049522934,0.00031961274004420787,0.8764628413631906,0.326,0.718,0.104,0.104,0.558,0.0,0.0,-6.235178011928699e-05,0.00032251802808571094,0.4452172543400708
normal,50,0.2,1.0,0.7,500,"[20260825, 65]",-2.397425653558516,3,5.088883341115343,4.89694228844746,1.7010485793201549,2.0810516608232614,11.286343809382034,0.457999500700381,0.0,1.0,0.914,0.0,0.4746276675857742,0.0007543207023749444,0.15017605779230622,0.0002297871359134997,0.0,1.0,0.4862542444548952,0.00244742348094009,0.15214164461703297,0.00038913658459871936,0.46687720975338887,0.0,0.4751807851949778,0.0008503758578247819,0.1503712169902526,0.0002542795849153817,0.15727518113911454,0.936,0.4751807851949778,0.0008503758578247819,0.1503712169902526,0.0002542795849153817,0.15727518113911454,0.936,0.475110133541602,0.000849127188779399,0.15036874075059894,0.0002558844560853599,0.15112400002720316,0.938,0.4786184562787248,0.0016222469803575965,0.15093280120028452,0.00032344389407079594,0.32209388671414646,0.542,0.56,0.038,0.038,0.318,0.0,0.0,-7.06516533758248e-05,0.0002569262088138414,0.4746276675857742
normal,50,0.2,1.0,1.0,500,"[20260825, 66]",-1.8400762488180038,3,7.371675531325238,7.3321387508219855,1.7928249757352972,3.1703525410133846,12.810660481259784,0.0,0.0,1.0,0.958,0.0,0.42533285764447876,0.0006840103860660287,0.134098201771883,0.0002092923998111273,0.0,1.0,0.44468078704232505,0.0019361101070498653,0.1375458310557993,0.00034251309340754983,0.4926483518617678,0.0,0.42627891165459453,0.0008055917261819422,0.13422914070034045,0.00021894994576160325,0.10045035376845586,0.964,0.42627891165459453,0.0008055917261819422,0.13422914070034045,0.00021894994576160325,0.10045035376845586,0.964,0.42563010061772866,0.0007152800831857061,0.13413048271353098,0.00021002473064789606,0.059709548322830895,0.982,0.4328052263303331,0.0013562659593097227,0.13545072317271625,0.00029576159854546294,0.2997420542152305,0.642,0.082,0.0,0.0,0.034,0.0,0.0,-0.0006488110368659018,0.000384686607041687,0.42533285764447876
normal,50,0.2,1.0,1.25,500,"[20260825, 67]",-1.5976099851054766,3,8.364353396851058,8.291455731083275,1.7960405767465155,3.7982111624803876,14.43246106200402,0.5227720873031911,0.0,1.0,0.936,0.0,0.3939292513569381,0.0005587350109818194,0.12321616148125458,0.00020186548198438515,0.0,1.0,0.41277838207072853,0.0026861196362976633,0.1253708292627475,0.0002840309353289273,0.6388814451495087,0.0,0.39609795186137253,0.0013992153113082874,0.12337642925221655,0.00021616747946686236,0.260943922289437,0.938,0.39609795186137253,0.0013992153113082874,0.12337642925221655,0.00021616747946686236,0.260943922289437,0.938,0.3955586119036333,0.001371822124646672,0.1233378200611191,0.00021656610218284282,0.23208856108425244,0.956,0.4022210058066298,0.0021749710955858265,0.12400602027767048,0.00024238266806284403,0.48206660702860327,0.55,0.362,0.034,0.034,0.21,0.0,0.0,-0.0005393399577392469,0.0003253473529689425,0.3939292513569381
normal,50,0.2,1.0,1.5,500,"[20260825, 68]",-1.4444456194816935,3,8.901032900724552,8.87123848769384,1.787367543134872,4.111159879800662,15.054710707803368,2.225258225181138,0.0,1.0,0.864,0.002,0.3712591334362935,0.0006632016568391679,0.11508595946826015,0.0002597878369765552,0.0,1.0,0.3882691022895401,0.004218877700832677,0.1143016367055572,0.00031140807636604044,1.36062195179323,0.0,0.3718171773513119,0.0009569401327600529,0.1147971893820119,0.000261046081914767,0.3351492857806843,0.88,0.3718171773513119,0.0009569401327600529,0.1147971893820119,0.000261046081914767,0.3351492857806843,0.88,0.3734943561875974,0.001884429094303311,0.11480986226786066,0.0002541096280232486,0.5183309014565355,0.876,0.3768802236085429,0.0019609733433209936,0.1142115891817782,0.0002728410297481509,0.6805925776321011,0.416,0.628,0.082,0.082,0.432,0.0,0.0,0.0016771788362854748,0.0015283341643625278,0.3712591334362935
